4.52741e-05 9.05485e-05 0.000135424 0.000179714 0.000223315 0.000266165 0.000308221 0.000349452 0.000389837 0.000429358 0.000468001 0.000505754 0.000542608 0.000578556 0.000613589 0.000647704 0.000680894 0.000713156 0.000744485 0.000774879 0.000804333 0.000832846 0.000860414 0.000887037 0.000912711 0.000937436 0.000961209 0.00098403 0.0010059 0.00102681 0.00104676 0.00106576 0.0010838 0.00110088 0.001117 0.00113216 0.00114636 0.0011596 0.00117188 0.0011832 0.00119355 0.00120294 0.00121137 0.00121884 0.00122534 0.00123088 0.00123546 0.00123908 0.00124173 0.00124343 0.00124416 0.00124393 0.00124276 0.00124063 0.00123754 0.00123348 0.00122847 0.0012225 0.00121556 0.00120768 0.00119883 0.00118903 0.00117827 0.00116655 0.00115388 0.00114026 0.00112569 0.00111017 0.0010937 0.00107628 0.00105791 0.0010386 0.00101835 0.000997151 0.000975017 0.000951947 0.000927941 0.000903004 0.000877138 0.000850346 0.000822632 0.000793998 0.00076445 0.000733991 0.000702626 0.000670362 0.000637204 0.000603159 0.000568235 0.000532442 0.000495789 0.00045829 0.000419959 0.000380812 0.000340873 0.000300167 0.000258729 0.000216605 0.00017386 0.000130588 8.69455e-05 4.32152e-05 
9.05485e-05 0.000180507 0.000269477 0.000357209 0.000443545 0.000528377 0.00061163 0.000693246 0.000773184 0.000851411 0.000927898 0.00100262 0.00107557 0.00114672 0.00121607 0.00128359 0.00134929 0.00141315 0.00147516 0.00153532 0.00159362 0.00165006 0.00170463 0.00175733 0.00180815 0.00185709 0.00190415 0.00194932 0.0019926 0.002034 0.0020735 0.0021111 0.00214681 0.00218063 0.00221254 0.00224255 0.00227067 0.00229687 0.00232118 0.00234358 0.00236408 0.00238268 0.00239937 0.00241415 0.00242703 0.002438 0.00244707 0.00245423 0.00245949 0.00246284 0.00246429 0.00246386 0.00246155 0.00245733 0.00245121 0.0024432 0.00243328 0.00242146 0.00240775 0.00239214 0.00237463 0.00235524 0.00233395 0.00231077 0.0022857 0.00225875 0.00222991 0.00219919 0.0021666 0.00213213 0.00209578 0.00205757 0.00201749 0.00197555 0.00193175 0.00188609 0.00183859 0.00178924 0.00173806 0.00168504 0.0016302 0.00157353 0.00151506 0.00145479 0.00139272 0.00132888 0.00126326 0.0011959 0.00112679 0.00105596 0.000983433 0.00090923 0.000833378 0.000755914 0.000676878 0.00059632 0.000514308 0.000430926 0.000346288 0.000260559 0.00017398 8.69259e-05 
0.000135424 0.000269477 0.00040182 0.000532206 0.000660456 0.000786438 0.000910054 0.00103123 0.00114991 0.00126603 0.00137958 0.00149051 0.0015988 0.00170442 0.00180735 0.00190759 0.00200511 0.0020999 0.00219196 0.00228126 0.00236781 0.00245159 0.00253259 0.00261082 0.00268626 0.00275892 0.00282877 0.00289583 0.00296009 0.00302153 0.00308017 0.003136 0.00318901 0.00323921 0.00328659 0.00333114 0.00337288 0.00341179 0.00344788 0.00348114 0.00351157 0.00353918 0.00356396 0.00358591 0.00360503 0.00362133 0.0036348 0.00364543 0.00365325 0.00365823 0.00366039 0.00365976 0.00365633 0.00365008 0.00364101 0.00362911 0.0036144 0.00359687 0.00357652 0.00355336 0.00352738 0.0034986 0.00346701 0.00343261 0.00339541 0.00335541 0.00331262 0.00326704 0.00321866 0.00316751 0.00311357 0.00305686 0.00299738 0.00293514 0.00287013 0.00280238 0.00273188 0.00265865 0.00258269 0.002504 0.00242261 0.00233853 0.00225175 0.0021623 0.00207019 0.00197544 0.00187807 0.00177809 0.00167553 0.00157042 0.00146278 0.00135265 0.00124007 0.0011251 0.00100778 0.000888198 0.000766435 0.000642607 0.000516864 0.000389405 0.000260501 0.00013053 
0.000179714 0.000357209 0.000532206 0.000704477 0.000873843 0.00104017 0.00120333 0.00136326 0.00151987 0.00167311 0.00182294 0.00196931 0.00211219 0.00225155 0.00238737 0.00251962 0.00264829 0.00277336 0.00289482 0.00301265 0.00312684 0.00323738 0.00334426 0.00344747 0.00354701 0.00364287 0.00373504 0.00382352 0.0039083 0.00398938 0.00406675 0.00414042 0.00421037 0.0042766 0.00433911 0.0043979 0.00445297 0.00450432 0.00455194 0.00459583 0.00463599 0.00467242 0.00470512 0.00473409 0.00475933 0.00478083 0.00479861 0.00481266 0.00482297 0.00482956 0.00483242 0.00483159 0.00482708 0.00481884 0.00480688 0.0047912 0.0047718 0.00474868 0.00472185 0.0046913 0.00465705 0.00461908 0.00457741 0.00453205 0.00448298 0.00443023 0.00437378 0.00431365 0.00424985 0.00418237 0.00411123 0.00403642 0.00395796 0.00387586 0.00379012 0.00370075 0.00360776 0.00351116 0.00341096 0.00330717 0.00319981 0.00308889 0.00297443 0.00285644 0.00273494 0.00260995 0.00248151 0.00234962 0.00221433 0.00207567 0.00193368 0.00178839 0.00163987 0.00148817 0.00133337 0.00117556 0.00101484 0.000851344 0.000685243 0.00051675 0.000346135 0.000173744 
0.000223315 0.000443545 0.000660456 0.000873843 0.00108354 0.0012894 0.00149132 0.0016892 0.00188296 0.00207253 0.00225787 0.00243893 0.00261566 0.00278804 0.00295604 0.00311962 0.00327877 0.00343346 0.00358368 0.00372942 0.00387066 0.00400738 0.00413957 0.00426723 0.00439035 0.00450892 0.00462292 0.00473236 0.00483722 0.0049375 0.0050332 0.00512431 0.00521083 0.00529276 0.00537008 0.0054428 0.00551092 0.00557443 0.00563333 0.00568762 0.0057373 0.00578237 0.00582282 0.00585866 0.00588989 0.0059165 0.00593849 0.00595588 0.00596864 0.0059768 0.00598034 0.00597933 0.00597377 0.0059636 0.00594882 0.00592944 0.00590546 0.00587688 0.0058437 0.00580594 0.00576359 0.00571665 0.00566513 0.00560904 0.00554837 0.00548314 0.00541335 0.005339 0.00526011 0.00517667 0.0050887 0.0049962 0.00489919 0.00479767 0.00469165 0.00458114 0.00446615 0.0043467 0.0042228 0.00409447 0.00396171 0.00382455 0.00368301 0.00353711 0.00338687 0.00323231 0.00307347 0.00291038 0.00274307 0.00257159 0.00239598 0.00221629 0.00203259 0.00184495 0.00165345 0.00145818 0.00125928 0.00105688 0.000851156 0.000642324 0.000430641 0.000216414 
0.000266165 0.000528377 0.000786438 0.00104017 0.0012894 0.00153402 0.00177389 0.00200893 0.00223905 0.00246419 0.00268428 0.00289928 0.00310914 0.00331381 0.00351328 0.00370751 0.00389647 0.00408014 0.0042585 0.00443153 0.00459921 0.00476154 0.00491849 0.00507006 0.00521624 0.005357 0.00549236 0.00562229 0.00574679 0.00586586 0.00597949 0.00608766 0.00619039 0.00628766 0.00637947 0.00646581 0.00654669 0.0066221 0.00669204 0.0067565 0.00681549 0.00686901 0.00691705 0.0069596 0.00699669 0.00702829 0.00705442 0.00707506 0.00709023 0.00709993 0.00710415 0.00710297 0.00709637 0.00708431 0.00706678 0.00704379 0.00701533 0.00698142 0.00694206 0.00689724 0.00684697 0.00679127 0.00673012 0.00666355 0.00659154 0.00651412 0.00643129 0.00634304 0.0062494 0.00615037 0.00604595 0.00593616 0.00582101 0.00570051 0.00557466 0.00544349 0.00530701 0.00516522 0.00501815 0.00486582 0.00470824 0.00454543 0.00437742 0.00420422 0.00402588 0.00384241 0.00365386 0.00346025 0.00326163 0.00305805 0.00284956 0.00263622 0.00241809 0.00219526 0.00196782 0.00173588 0.00149956 0.001259 0.00101439 0.000765929 0.000513855 0.000258444 
0.000308221 0.00061163 0.000910054 0.00120333 0.00149132 0.00177389 0.00205093 0.00232235 0.00258806 0.00284799 0.00310208 0.00335027 0.00359252 0.00382879 0.00405903 0.00428322 0.00450133 0.00471333 0.0049192 0.00511891 0.00531246 0.00549981 0.00568097 0.00585591 0.00602462 0.0061871 0.00634333 0.00649329 0.00663699 0.00677442 0.00690557 0.00703043 0.007149 0.00726127 0.00736724 0.0074669 0.00756026 0.0076473 0.00772803 0.00780244 0.00787053 0.00793231 0.00798776 0.00803689 0.0080797 0.00811619 0.00814635 0.0081702 0.00818772 0.00819892 0.00820381 0.00820246 0.00819486 0.00818096 0.00816075 0.00813423 0.00810141 0.00806229 0.00801687 0.00796517 0.00790717 0.0078429 0.00777236 0.00769554 0.00761246 0.00752313 0.00742755 0.00732573 0.00721768 0.00710341 0.00698293 0.00685624 0.00672337 0.00658432 0.00643911 0.00628775 0.00613026 0.00596665 0.00579694 0.00562116 0.00543932 0.00525144 0.00505756 0.0048577 0.00465189 0.00444017 0.00422257 0.00399913 0.0037699 0.00353493 0.00329429 0.00304803 0.00279622 0.00253897 0.00227635 0.00200848 0.0017355 0.00145754 0.00117478 0.000887418 0.000595665 0.000299771 
0.000349452 0.000693246 0.00103123 0.00136326 0.0016892 0.00200893 0.00232235 0.00262936 0.00292989 0.00322385 0.00351118 0.00379184 0.00406575 0.0043329 0.00459322 0.0048467 0.00509329 0.00533298 0.00556573 0.00579152 0.00601033 0.00622215 0.00642696 0.00662474 0.00681547 0.00699916 0.00717578 0.00734532 0.00750778 0.00766315 0.00781142 0.00795258 0.00808663 0.00821356 0.00833336 0.00844604 0.00855159 0.00865 0.00874127 0.0088254 0.00890239 0.00897224 0.00903494 0.00909049 0.0091389 0.00918016 0.00921428 0.00924125 0.00926107 0.00927375 0.00927929 0.00927778 0.00926922 0.00925352 0.00923069 0.00920073 0.00916364 0.00911944 0.00906812 0.00900969 0.00894416 0.00887153 0.0087918 0.00870499 0.0086111 0.00851013 0.00840211 0.00828703 0.00816491 0.00803576 0.00789959 0.00775641 0.00760623 0.00744907 0.00728494 0.00711387 0.00693586 0.00675093 0.00655911 0.00636042 0.00615489 0.00594253 0.00572337 0.00549746 0.00526482 0.00502548 0.0047795 0.00452691 0.00426776 0.00400212 0.00373004 0.00345159 0.00316685 0.00287592 0.00257888 0.00227585 0.00196696 0.00165236 0.0013322 0.00100668 0.000675985 0.000340349 
0.000389837 0.000773184 0.0011499 0.00151987 0.00188296 0.00223905 0.00258806 0.00292989 0.00326445 0.00359168 0.00391152 0.00422389 0.00452876 0.00482607 0.00511579 0.00539788 0.0056723 0.00593903 0.00619804 0.0064493 0.0066928 0.00692851 0.00715641 0.00737649 0.00758874 0.00779314 0.00798968 0.00817834 0.00835912 0.00853201 0.008697 0.00885408 0.00900325 0.0091445 0.00927781 0.0094032 0.00952066 0.00963017 0.00973174 0.00982537 0.00991105 0.00998878 0.0100586 0.0101204 0.0101743 0.0102202 0.0102582 0.0102882 0.0103103 0.0103244 0.0103306 0.0103289 0.0103194 0.010302 0.0102766 0.0102433 0.010202 0.0101529 0.0100958 0.0100308 0.0099579 0.0098771 0.00978842 0.00969185 0.0095874 0.00947509 0.00935492 0.00922691 0.00909106 0.00894738 0.00879589 0.0086366 0.00846953 0.00829469 0.0081121 0.00792177 0.00772373 0.007518 0.0073046 0.00708354 0.00685487 0.0066186 0.00637477 0.00612342 0.00586457 0.00559827 0.00532456 0.0050435 0.00475513 0.00445951 0.00415671 0.0038468 0.00352987 0.00320599 0.00287528 0.00253785 0.00219382 0.00184333 0.00148654 0.00112362 0.000754752 0.000380143 
0.000429358 0.00085141 0.00126603 0.00167311 0.00207253 0.00246419 0.00284799 0.00322385 0.00359168 0.00395142 0.004303 0.00464637 0.00498147 0.00530825 0.00562667 0.0059367 0.00623829 0.00653143 0.00681608 0.00709221 0.0073598 0.00761883 0.00786929 0.00811115 0.00834439 0.00856901 0.00878499 0.00899232 0.00919099 0.00938098 0.00956229 0.00973491 0.00989883 0.0100541 0.0102006 0.0103384 0.0104674 0.0105878 0.0106994 0.0108023 0.0108965 0.0109819 0.0110586 0.0111265 0.0111858 0.0112363 0.011278 0.011311 0.0113353 0.0113508 0.0113576 0.0113558 0.0113454 0.0113262 0.0112984 0.0112618 0.0112165 0.0111625 0.0110998 0.0110284 0.0109484 0.0108596 0.0107622 0.0106561 0.0105414 0.010418 0.010286 0.0101453 0.00999606 0.00983822 0.00967178 0.00949679 0.00931323 0.00912114 0.00892053 0.00871143 0.00849384 0.0082678 0.00803333 0.00779046 0.0075392 0.0072796 0.00701169 0.0067355 0.00645107 0.00615845 0.00585768 0.00554881 0.0052319 0.004907 0.0045742 0.00423355 0.00388515 0.00352909 0.00316546 0.00279438 0.00241596 0.00203036 0.00163771 0.00123817 0.000831914 0.000419129 
