0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 4.9005e-05 9.702e-05 0.000144045 0.00019008 0.000235125 0.00027918 0.000322245 0.00036432 0.000405405 0.0004455 0.000484605 0.00052272 0.000559845 0.00059598 0.000631125 0.00066528 0.000698445 0.00073062 0.000761805 0.000792 0.000821205 0.00084942 0.000876645 0.00090288 0.000928125 0.00095238 0.000975645 0.00099792 0.0010192 0.0010395 0.0010588 0.00107712 0.00109445 0.00111078 0.00112612 0.00114048 0.00115384 0.00116622 0.0011776 0.001188 0.0011974 0.00120582 0.00121325 0.00121968 0.00122513 0.00122958 0.00123304 0.00123552 0.001237 0.0012375 0.001237 0.00123552 0.00123304 0.00122958 0.00122513 0.00121968 0.00121324 0.00120582 0.00119741 0.001188 0.00117761 0.00116622 0.00115384 0.00114048 0.00112612 0.00111078 0.00109444 0.00107712 0.00105881 0.0010395 0.0010192 0.00099792 0.000975645 0.00095238 0.000928125 0.00090288 0.000876645 0.00084942 0.000821205 0.000792 0.000761805 0.00073062 0.000698445 0.00066528 0.000631125 0.00059598 0.000559845 0.00052272 0.000484605 0.0004455 0.000405405 0.00036432 0.000322245 0.00027918 0.000235125 0.00019008 0.000144045 9.70196e-05 4.90048e-05 0 -4.99953e-05 
0 9.702e-05 0.00019208 0.00028518 0.00037632 0.0004655 0.00055272 0.00063798 0.00072128 0.00080262 0.000882 0.00095942 0.00103488 0.00110838 0.00117992 0.0012495 0.00131712 0.00138278 0.00144648 0.00150822 0.001568 0.00162582 0.00168168 0.00173558 0.00178752 0.0018375 0.00188552 0.00193158 0.00197568 0.00201782 0.002058 0.00209622 0.00213248 0.00216678 0.00219912 0.0022295 0.00225792 0.00228438 0.00230888 0.00233142 0.002352 0.00237062 0.00238728 0.00240198 0.00241472 0.0024255 0.00243432 0.00244118 0.00244608 0.00244902 0.00245 0.00244902 0.00244608 0.00244118 0.00243432 0.0024255 0.00241472 0.00240198 0.00238728 0.00237062 0.002352 0.00233142 0.00230888 0.00228438 0.00225792 0.0022295 0.00219912 0.00216678 0.00213248 0.00209622 0.002058 0.00201782 0.00197568 0.00193158 0.00188552 0.0018375 0.00178752 0.00173558 0.00168168 0.00162582 0.001568 0.00150822 0.00144648 0.00138278 0.00131712 0.0012495 0.00117992 0.00110838 0.00103488 0.00095942 0.000882001 0.000802619 0.00072128 0.00063798 0.000552719 0.000465499 0.00037632 0.00028518 0.00019208 9.70196e-05 0 -9.898e-05 
0 0.000144045 0.00028518 0.000423405 0.00055872 0.000691125 0.00082062 0.000947205 0.00107088 0.00119165 0.0013095 0.00142444 0.00153648 0.0016456 0.00175182 0.00185513 0.00195552 0.002053 0.00214758 0.00223924 0.002328 0.00241384 0.00249678 0.0025768 0.00265392 0.00272813 0.00279942 0.00286781 0.00293328 0.00299584 0.0030555 0.00311224 0.00316608 0.003217 0.00326502 0.00331013 0.00335232 0.0033916 0.00342798 0.00346144 0.003492 0.00351964 0.00354438 0.0035662 0.00358512 0.00360112 0.00361422 0.00362441 0.00363168 0.00363604 0.0036375 0.00363604 0.00363168 0.00362441 0.00361422 0.00360112 0.00358512 0.0035662 0.00354438 0.00351965 0.003492 0.00346144 0.00342798 0.0033916 0.00335232 0.00331012 0.00326502 0.003217 0.00316608 0.00311224 0.0030555 0.00299584 0.00293328 0.0028678 0.00279942 0.00272813 0.00265392 0.0025768 0.00249678 0.00241384 0.002328 0.00223924 0.00214758 0.00205301 0.00195552 0.00185512 0.00175182 0.00164561 0.00153648 0.00142444 0.0013095 0.00119164 0.00107088 0.000947205 0.00082062 0.000691125 0.000558721 0.000423404 0.00028518 0.000144046 0 -0.000146955 
0 0.00019008 0.00037632 0.00055872 0.00073728 0.000912 0.00108288 0.00124992 0.00141312 0.00157248 0.001728 0.00187968 0.00202752 0.00217152 0.00231168 0.002448 0.00258048 0.00270912 0.00283392 0.00295488 0.003072 0.00318528 0.00329472 0.00340032 0.00350208 0.0036 0.00369408 0.00378432 0.00387072 0.00395328 0.004032 0.00410688 0.00417792 0.00424512 0.00430848 0.004368 0.00442368 0.00447552 0.00452352 0.00456768 0.004608 0.00464448 0.00467712 0.00470592 0.00473088 0.004752 0.00476928 0.00478272 0.00479232 0.00479808 0.0048 0.00479808 0.00479232 0.00478272 0.00476928 0.004752 0.00473088 0.00470592 0.00467712 0.00464448 0.004608 0.00456768 0.00452352 0.00447552 0.00442368 0.004368 0.00430848 0.00424512 0.00417792 0.00410688 0.004032 0.00395328 0.00387072 0.00378432 0.00369408 0.0036 0.00350208 0.00340032 0.00329472 0.00318528 0.003072 0.00295488 0.00283392 0.00270912 0.00258048 0.002448 0.00231168 0.00217152 0.00202752 0.00187968 0.001728 0.00157248 0.00141312 0.00124992 0.00108288 0.000911999 0.00073728 0.000558721 0.00037632 0.000190079 0 -0.00019392 
0 0.000235125 0.0004655 0.000691125 0.000912 0.00112813 0.0013395 0.00154613 0.001748 0.00194513 0.0021375 0.00232513 0.002508 0.00268612 0.0028595 0.00302813 0.003192 0.00335113 0.0035055 0.00365512 0.0038 0.00394012 0.0040755 0.00420612 0.004332 0.00445312 0.0045695 0.00468113 0.004788 0.00489013 0.0049875 0.00508013 0.005168 0.00525113 0.0053295 0.00540313 0.005472 0.00553613 0.0055955 0.00565013 0.0057 0.00574513 0.0057855 0.00582113 0.005852 0.00587812 0.0058995 0.00591613 0.005928 0.00593513 0.0059375 0.00593513 0.005928 0.00591613 0.0058995 0.00587813 0.005852 0.00582112 0.0057855 0.00574513 0.0057 0.00565012 0.0055955 0.00553613 0.005472 0.00540313 0.0053295 0.00525113 0.005168 0.00508012 0.0049875 0.00489013 0.004788 0.00468113 0.0045695 0.00445313 0.004332 0.00420612 0.0040755 0.00394012 0.0038 0.00365512 0.0035055 0.00335112 0.003192 0.00302812 0.0028595 0.00268613 0.002508 0.00232513 0.0021375 0.00194512 0.001748 0.00154612 0.0013395 0.00112812 0.000911999 0.000691123 0.000465501 0.000235124 0 -0.000239875 
0 0.00027918 0.00055272 0.00082062 0.00108288 0.0013395 0.00159048 0.00183582 0.00207552 0.00230958 0.002538 0.00276078 0.00297792 0.00318942 0.00339528 0.0035955 0.00379008 0.00397902 0.00416232 0.00433998 0.004512 0.00467838 0.00483912 0.00499422 0.00514368 0.0052875 0.00542568 0.00555822 0.00568512 0.00580638 0.005922 0.00603198 0.00613632 0.00623502 0.00632808 0.0064155 0.00649728 0.00657342 0.00664392 0.00670878 0.006768 0.00682158 0.00686952 0.00691182 0.00694848 0.0069795 0.00700488 0.00702462 0.00703872 0.00704718 0.00705 0.00704718 0.00703872 0.00702462 0.00700488 0.0069795 0.00694848 0.00691182 0.00686952 0.00682158 0.006768 0.00670878 0.00664392 0.00657342 0.00649728 0.0064155 0.00632808 0.00623502 0.00613632 0.00603198 0.005922 0.00580638 0.00568512 0.00555822 0.00542568 0.0052875 0.00514368 0.00499422 0.00483912 0.00467838 0.004512 0.00433998 0.00416232 0.00397902 0.00379008 0.0035955 0.00339528 0.00318942 0.00297792 0.00276078 0.002538 0.00230958 0.00207552 0.00183582 0.00159048 0.0013395 0.00108288 0.00082062 0.000552719 0.000279181 0 -0.000284821 
0 0.000322245 0.00063798 0.000947205 0.00124992 0.00154613 0.00183582 0.002119 0.00239568 0.00266585 0.0029295 0.00318664 0.00343728 0.0036814 0.00391902 0.00415013 0.00437472 0.00459281 0.00480438 0.00500944 0.005208 0.00540004 0.00558558 0.00576461 0.00593712 0.00610312 0.00626262 0.00641561 0.00656208 0.00670204 0.0068355 0.00696245 0.00708288 0.00719681 0.00730422 0.00740512 0.00749952 0.00758741 0.00766878 0.00774364 0.007812 0.00787384 0.00792918 0.00797801 0.00802032 0.00805613 0.00808542 0.00810821 0.00812448 0.00813424 0.0081375 0.00813424 0.00812448 0.00810821 0.00808542 0.00805612 0.00802032 0.00797801 0.00792918 0.00787384 0.007812 0.00774364 0.00766878 0.0075874 0.00749952 0.00740513 0.00730422 0.0071968 0.00708288 0.00696244 0.0068355 0.00670204 0.00656208 0.00641561 0.00626262 0.00610313 0.00593712 0.00576461 0.00558558 0.00540004 0.005208 0.00500944 0.00480438 0.0045928 0.00437472 0.00415012 0.00391902 0.0036814 0.00343728 0.00318664 0.0029295 0.00266584 0.00239568 0.002119 0.00183582 0.00154613 0.00124992 0.000947203 0.000637982 0.000322245 0 -0.000328757 
0 0.00036432 0.00072128 0.00107088 0.00141312 0.001748 0.00207552 0.00239568 0.00270848 0.00301392 0.003312 0.00360272 0.00388608 0.00416208 0.00443072 0.004692 0.00494592 0.00519248 0.00543168 0.00566352 0.005888 0.00610512 0.00631488 0.00651728 0.00671232 0.0069 0.00708032 0.00725328 0.00741888 0.00757712 0.007728 0.00787152 0.00800768 0.00813648 0.00825792 0.008372 0.00847872 0.00857808 0.00867008 0.00875472 0.008832 0.00890192 0.00896448 0.00901968 0.00906752 0.009108 0.00914112 0.00916688 0.00918528 0.00919632 0.0092 0.00919632 0.00918528 0.00916688 0.00914112 0.009108 0.00906752 0.00901968 0.00896448 0.00890192 0.008832 0.00875472 0.00867008 0.00857808 0.00847872 0.008372 0.00825792 0.00813648 0.00800768 0.00787152 0.007728 0.00757712 0.00741888 0.00725328 0.00708032 0.0069 0.00671232 0.00651728 0.00631488 0.00610512 0.005888 0.00566352 0.00543168 0.00519248 0.00494592 0.004692 0.00443072 0.00416208 0.00388608 0.00360272 0.003312 0.00301392 0.00270848 0.00239568 0.00207552 0.001748 0.00141312 0.00107088 0.00072128 0.000364318 0 -0.00037168 
0 0.000405405 0.00080262 0.00119165 0.00157248 0.00194513 0.00230958 0.00266585 0.00301392 0.00335381 0.0036855 0.004009 0.00432432 0.00463144 0.00493038 0.00522113 0.00550368 0.00577805 0.00604422 0.00630221 0.006552 0.00679361 0.00702702 0.00725225 0.00746928 0.00767813 0.00787878 0.00807125 0.00825552 0.00843161 0.0085995 0.00875921 0.00891072 0.00905405 0.00918918 0.00931612 0.00943488 0.00954545 0.00964782 0.00974201 0.009828 0.00990581 0.00997542 0.0100368 0.0100901 0.0101351 0.010172 0.0102006 0.0102211 0.0102334 0.0102375 0.0102334 0.0102211 0.0102006 0.010172 0.0101351 0.0100901 0.0100368 0.00997542 0.00990581 0.009828 0.00974201 0.00964782 0.00954545 0.00943488 0.00931613 0.00918918 0.00905404 0.00891072 0.0087592 0.0085995 0.00843161 0.00825552 0.00807124 0.00787878 0.00767813 0.00746928 0.00725225 0.00702702 0.00679361 0.006552 0.00630221 0.00604422 0.00577804 0.00550368 0.00522112 0.00493038 0.00463144 0.00432432 0.00400901 0.0036855 0.0033538 0.00301392 0.00266585 0.00230958 0.00194513 0.00157248 0.00119165 0.000802621 0.000405405 0 -0.000413597 
